source,station,comp,lat,lon,dist,max_amp,max_amp_anti,max_amp_causal,snr,snr_anticausal,snr_causal,noise,noise_anticausal,noise_causal
SVD,NO.B4040,EZ,34.05889,-117.64722,50.9441135201888,1.2906816649382907e-11,1.2906816649382907e-11,4.635742411869336e-12,7.941422330284594,6.808033124741253,3.854909568962047,1.7806019049183952e-10,1.5494860832043433e-10,8.772890183714156e-11
SVD,NO.B4041,EZ,34.05806,-117.64694,50.928280773836725,1.2813129205229194e-11,1.2813129205229194e-11,3.6480893905836616e-12,7.745838643263891,6.483777509667634,3.2375876293367267,1.8123065613473546e-10,1.6151594787360677e-10,8.220188139888937e-11
SVD,NO.B4042,EZ,34.05611,-117.64667,50.92734821189658,9.375830158226496e-12,9.375830158226496e-12,2.424789961754538e-12,7.352503700816197,6.197659140470926,2.719673508961906,1.3970739492090517e-10,1.236432945359966e-10,6.504223175653303e-11
SVD,NO.B4043,EZ,34.05139,-117.6475,51.064882359678606,1.4046242021413972e-11,1.4046242021413972e-11,3.019616857257495e-12,9.072716569322328,7.321339411668406,3.4087532637028275,1.6961635618256649e-10,1.5682789319069936e-10,6.461207473853353e-11
SVD,NO.B4044,EZ,34.04944,-117.64722,51.066144177125054,1.3579650369345155e-11,1.3579650369345155e-11,3.3580488271207355e-12,8.393043327744884,6.701807111008632,3.879044570032879,1.7726135088646005e-10,1.6563417328039936e-10,6.314196037352144e-11
SVD,NO.B4046,EZ,34.04389,-117.64694,51.12208555198976,1.4708135618931476e-11,1.4708135618931476e-11,4.531061655219121e-12,8.664146639102297,6.9903743365719,4.671380476070304,1.859850105418787e-10,1.7200596991190252e-10,7.074157519400053e-11
SVD,NO.B4047,EZ,34.04222,-117.6475,51.19924609318663,1.3824302305731668e-11,1.3824302305731668e-11,3.112823305822742e-12,9.09897863241421,7.2239494150483035,3.994668844047108,1.6645448133631176e-10,1.5645408387758316e-10,5.682617350276839e-11
SVD,NO.B4048,EZ,34.03972,-117.64722,51.21374509484577,1.1159625077130886e-11,1.1159625077130886e-11,5.323992741045486e-12,8.044520349017464,6.448979546439209,6.991447210580956,1.519828094089097e-10,1.4147420465218143e-10,5.553218682761962e-11
SVD,NO.B4049,EZ,34.03667,-117.6475,51.29019624538289,8.02892925715783e-12,8.02892925715783e-12,2.883437652573938e-12,7.336494033914179,6.002527462588545,4.278278468307066,1.198985625236002e-10,1.0936395889827703e-10,4.9144580467449657e-11
SVD,NO.B4050,EZ,34.03361,-117.64722,51.317905650084725,3.825162591484148e-12,3.825162591484148e-12,1.5207113487103445e-12,4.32929517658095,4.143754363892203,1.8294659311888692,9.680050131783481e-11,7.547561222598191e-11,6.061162441724649e-11
SVD,NO.B4051,EZ,34.02833,-117.64778,51.465898118553234,3.4290570856273773e-12,3.4290570856273773e-12,1.9164587779451703e-12,2.9140845981525345,2.902214502066927,1.636957048956568,1.2891915911421794e-10,9.661867088144186e-11,8.535210614753844e-11
SVD,NO.B4052,EZ,34.02806,-117.64667,51.370040266017305,6.008172010306794e-12,6.008172010306794e-12,2.21812598915045e-12,4.716642750963904,4.5597963299763435,1.823215653720095,1.395579746646656e-10,1.0774079538989872e-10,8.870371638919883e-11
SVD,NO.B4053,EZ,34.02611,-117.6475,51.48313543855194,7.201458480310083e-12,7.201458480310083e-12,2.9133825529824422e-12,6.9348713432681155,5.9130769767855655,3.861738039501263,1.1376980746732337e-10,9.959171427742585e-11,5.500054125584041e-11
SVD,NO.B4054,EZ,34.02278,-117.6475,51.5493473452858,9.63529208031118e-12,9.63529208031118e-12,3.9078996555572855e-12,7.800020563021249,6.532040116870695,4.643514501227326,1.353362265416675e-10,1.206324575605976e-10,6.13490374613014e-11
SVD,NO.B4055,EZ,34.02361,-117.6475,51.53260433351618,1.1588482064240111e-11,1.1588482064240111e-11,5.074675365915976e-12,7.221545118190498,5.9981973411346425,4.797760159256611,1.758090909732552e-10,1.5799894457236678e-10,7.710492839540475e-11
SVD,NO.B4056,EZ,34.0175,-117.64583,51.508249783179174,1.2867158720347901e-11,1.2867158720347901e-11,3.738105547097174e-12,7.6034975630023,6.259165765160322,3.486072774846165,1.854019959356744e-10,1.681182664337086e-10,7.816743943776317e-11
SVD,NO.B4057,EZ,34.01694,-117.65056,51.94889153894544,1.0796699418610984e-11,1.0796699418610984e-11,7.716088250381989e-12,2.8070341296375534,2.791834028698271,2.019870594125889,4.2139391138710716e-10,3.164056951198392e-10,2.783168421958263e-10
SVD,NO.B4058,EZ,34.01194,-117.64917,51.933538828859014,1.6237231068367846e-11,1.6237231068367846e-11,6.16645409974424e-12,5.49440426326124,5.1863722723220755,2.268624245408318,3.237698658588785e-10,2.561289802933794e-10,1.9805269877522467e-10
SVD,NO.B4059,EZ,34.00987,-117.65063,52.11289062951462,1.8457149369959362e-11,1.8457149369959362e-11,8.65944204006978e-12,2.619100822145019,2.666652040488988,1.2021614107907501,7.720711297815006e-10,5.663777573107837e-10,5.246999766206302e-10
SVD,NO.B4060,EZ,34.00731,-117.65053,52.163741486029565,1.386848291570659e-11,1.386848291570659e-11,1.0076457402201699e-11,4.067828932546873,3.8809211640056382,3.158441246333885,3.7351771133435167e-10,2.924384157660308e-10,2.3236878806050133e-10
SVD,NO.B4061,EZ,34.00491,-117.64701,51.903942699854845,2.7012664673357265e-11,2.7012664673357265e-11,9.63518847125454e-12,5.700031155201222,5.2192708976411275,2.3364410975120524,5.19200513721828e-10,4.2341727837596265e-10,3.0047792235321145e-10
SVD,NO.B4062,EZ,34.00186,-117.64574,51.86501573380753,1.9121653333458566e-11,1.9121653333458566e-11,7.004472644546042e-12,8.480931394628337,6.662516323069607,6.652150648933909,2.4701739759804383e-10,2.348006230458998e-10,7.672197946721235e-11
SVD,NO.B4063,EZ,33.99902,-117.64553,51.91835058710781,2.0122451113672414e-11,2.0122451113672414e-11,6.320707563444959e-12,8.786895999283686,6.921790857703361,5.764589376478468,2.5089446617549115e-10,2.37834555204221e-10,7.989216174503626e-11
SVD,NO.B4064,EZ,33.99766,-117.64634,52.02632367085098,2.623507666191868e-11,2.623507666191868e-11,7.511555646286888e-12,6.97786665493831,6.2705997108023475,2.388685057383241,4.119121238661096e-10,3.423329404116385e-10,2.290846037973979e-10
SVD,NO.B4065,EZ,33.99396,-117.64552,52.050624649461724,1.8318943904865805e-11,1.8318943904865805e-11,5.360719900781421e-12,7.207872514650154,5.940506271283779,3.316535784268955,2.7844455925053184e-10,2.523214832728456e-10,1.1775076074155111e-10
SVD,NO.B4066,EZ,33.99234,-117.64534,52.07834571344927,1.7665302662475473e-11,1.7665302662475473e-11,5.278370991663122e-12,8.102187298739176,6.511756548609818,4.357424958209119,2.3887117231060477e-10,2.2197268730980084e-10,8.824717020680044e-11
SVD,NO.B4067,EZ,33.98776,-117.65055,52.67112219098593,3.2260929066042346e-11,3.2260929066042346e-11,1.2135980173248964e-11,4.583799605021796,4.494597354676128,1.7696247186339813,7.710744419713223e-10,5.876526375680571e-10,4.992195635396233e-10
SVD,NO.B4068,EZ,33.98559,-117.65055,52.73243953147853,2.4423069000939004e-11,2.383044879740192e-11,2.4423069000939004e-11,2.4974080527468585,2.4486841105888377,2.4820272552863467,1.071416551810637e-9,7.96836658341777e-10,7.162295493879777e-10
SVD,NO.B4069,EZ,33.98286,-117.64759,52.547143367650506,1.9190087562347193e-11,1.9190087562347193e-11,1.0022583990746274e-11,2.5117135816046683,2.522500807157022,1.3046746071460165,8.370507910629593e-10,6.227990357623966e-10,5.592632545345305e-10
SVD,NO.B4070,EZ,33.98087,-117.64755,52.60218064873818,1.6119354681762885e-11,1.6119354681762885e-11,6.383424525610147e-12,4.584963627804205,4.27025814125387,2.02126550680456,3.8517374792575655e-10,3.090268113417492e-10,2.299157366582922e-10
SVD,NO.B4071,EZ,33.97757,-117.65032,52.94748617630664,3.384242795897162e-11,3.384242795897162e-11,9.938715679894033e-12,4.44233759973398,4.373642060624477,1.3314519998188727,8.346316648340419e-10,6.336982968016634e-10,5.431726102946608e-10
SVD,NO.B4072,EZ,33.97512,-117.65031,53.02133381293632,2.424837539102816e-11,2.1783519396815837e-11,2.424837539102816e-11,3.8190301592150044,3.2458942288444215,4.138200099058153,6.956250978810085e-10,5.4965650540919e-10,4.263472796480819e-10
SVD,NO.B4073,EZ,33.97203,-117.6503,53.11653991831838,2.0384120398309015e-11,2.0384120398309015e-11,1.2621321518756449e-11,3.541442536984587,3.4840842046913396,2.2402029303728224,6.306060273646878e-10,4.7921713599036e-10,4.098962043272299e-10
SVD,NO.B4074,EZ,33.96962,-117.65028,53.191129340823146,2.9452332379870296e-11,2.0643099385827457e-11,2.9452332379870296e-11,2.863006241024782,1.998101971682232,2.8784970775725194,1.1270481350218134e-9,8.462931247045912e-10,7.443288559056989e-10
SVD,NO.B4075,EZ,33.96771,-117.64753,53.009466742147005,1.224294929046038e-11,1.224294929046038e-11,6.558381855284978e-12,3.8714995398423553,3.7431718854471745,2.1718791142061558,3.464589215143218e-10,2.678816349277181e-10,2.197116609680053e-10
SVD,NO.B4076,EZ,33.96525,-117.64742,53.080330799733716,1.6917956987711655e-11,1.6917956987711655e-11,4.26655785037056e-12,7.386034035989262,6.127952880194145,2.852851232972948,2.5094672404909673e-10,2.2613189273345627e-10,1.0880544747280868e-10
SVD,NO.B4077,EZ,33.9614,-117.64745,53.21165278274662,1.3339166549843706e-11,1.3339166549843706e-11,1.1093068858022308e-11,3.1813531621845943,3.0998475737596007,2.7395493365367916,4.593695575578208e-10,3.524925535097008e-10,2.945664443399464e-10
SVD,NO.B4079,EZ,33.95631,-117.64664,53.315473779719404,2.2832331325220225e-11,2.2832331325220225e-11,5.522021416266108e-12,7.676984282349529,6.231375262783377,3.169290647388071,3.258400957327518e-10,3.001873125237478e-10,1.2672547252584475e-10
SVD,NO.B4080,EZ,33.95363,-117.64605,53.35817678572025,1.615115205798877e-11,1.615115205798877e-11,5.2112178156492135e-12,6.307138539911691,5.436962322963729,2.7156621116737374,2.8055425486254027e-10,2.433735648265585e-10,1.3957076293080916e-10
SVD,NO.B4081,EZ,33.95088,-117.64589,53.4426636963161,2.3343518347600152e-11,2.3343518347600152e-11,6.379456723579191e-12,7.555560201956637,6.151849660606447,3.4671606104690866,3.384892874558349e-10,3.109220820839432e-10,1.338000620139785e-10
SVD,NO.B4082,EZ,33.94849,-117.64709,53.63426252542081,1.9143787022014504e-11,1.9143787022014504e-11,8.722931419870718e-12,6.768482525179906,5.673574309610848,4.534998247148327,3.0987175971412314e-10,2.765207151829738e-10,1.3984563469420105e-10
SVD,NO.B4083,EZ,33.94543,-117.64702,53.74087561764468,2.636393499949549e-11,2.636393499949549e-11,7.807842024500965e-12,7.842889987041527,6.315183456135991,4.167260345006102,3.6828109690681004e-10,3.421719828274707e-10,1.361958167742325e-10
SVD,NO.B4084,EZ,33.94323,-117.64642,53.770913766538435,2.6751947371796606e-11,2.6751947371796606e-11,7.2613517756207604e-12,7.707630221591991,6.173495269641802,3.886351956872469,3.8025921042102964e-10,3.5517673677094964e-10,1.3581808703837812e-10
SVD,NO.B4085,EZ,33.94021,-117.64714,53.947969019434964,2.6815240145446294e-11,2.6815240145446294e-11,8.433403575420716e-12,7.532205623740816,6.0916599296150995,4.14050856983509,3.900362324535259e-10,3.608534293719492e-10,1.480306222949987e-10
SVD,NO.B4086,EZ,33.93687,-117.6467,54.03856762051147,3.01495296820729e-11,3.01495296820729e-11,7.220361844410292e-12,8.901711168646873,7.29647327276445,3.465686772571678,3.710671166171332e-10,3.387813066732394e-10,1.5138702481826386e-10
SVD,NO.B4087,EZ,33.9345,-117.6471,54.16588066690189,2.2571639935815973e-11,2.2571639935815973e-11,5.923367234801285e-12,8.07206217845569,6.690611726122974,3.268862406005411,3.063558988097701e-10,2.766224123462035e-10,1.3165856494474266e-10
SVD,NO.B4088,EZ,33.93237,-117.65187,54.66206418253586,2.7467062136738688e-11,2.7467062136738688e-11,1.0107153186508748e-11,7.746062336058246,6.331887743557268,4.709574642687135,3.884867574572254e-10,3.5586624102127527e-10,1.5582419331097702e-10
SVD,NO.B4089,EZ,33.92878,-117.65048,54.68523785747992,2.8825984748396442e-11,2.8825984748396442e-11,8.04147934207054e-12,8.297245304241786,6.781842501122151,3.826241482505829,3.8062357954777167e-10,3.486945636092175e-10,1.525988552287868e-10
SVD,NO.B4090,EZ,33.9268,-117.65257,54.94518363708552,2.5013396935350432e-11,2.5013396935350432e-11,1.0710711975815746e-11,5.8705567711509605,5.242074558965916,3.0589721195717883,4.668092834042216e-10,3.915681917581898e-10,2.5413629861864345e-10
SVD,NO.B4091,EZ,33.92513,-117.65179,54.94605747654898,2.4172231713382465e-11,2.4172231713382465e-11,2.1091780509584508e-11,4.487770340347603,4.139493392849356,4.445167183147413,5.901076304026245e-10,4.791903083004017e-10,3.4438882660499656e-10
SVD,NO.B4092,EZ,33.9221,-117.65205,55.093123099596355,2.15148371821627e-11,2.15148371821627e-11,6.927136327271051e-12,8.754345618319213,7.375466663432002,4.080304435085295,2.692522115373668e-10,2.3941410529620577e-10,1.2319756329968632e-10
SVD,NO.B4093,EZ,33.9186,-117.65212,55.245368012788596,1.798280605022925e-11,1.798280605022925e-11,7.592258228289483e-12,4.92809598737281,4.718694574736914,2.2128734653466418,3.997823372864929e-10,3.128271715262437e-10,2.4892785694080373e-10
SVD,NO.B4094,EZ,33.9163,-117.65136,55.277844866807385,2.075202685560714e-11,2.075202685560714e-11,8.78750582691989e-12,6.865481449036374,6.0841411374309775,3.6050832151789325,3.3115800142171327e-10,2.799799494960083e-10,1.7685262165383959e-10
SVD,NO.B4095,EZ,33.91415,-117.64978,55.23522717250342,1.9462632009114064e-11,1.9462632009114064e-11,8.193070883055283e-12,5.479841873440365,5.077563364356926,2.5963781509702804,3.891162554027451e-10,3.1461506101808006e-10,2.2897341242870126e-10
SVD,NO.B4096,EZ,33.91019,-117.6489,55.3326946961547,1.944631822231235e-11,1.944631822231235e-11,6.778000161890015e-12,6.369464439628145,5.596021084681466,2.815462544530666,3.3448728553112885e-10,2.8527027371664854e-10,1.746499788594644e-10
SVD,NO.B4003,NE,34.15833,-117.64694,50.94038226570433,2.2633873933632815e-11,2.2633873933632815e-11,1.3838098660146915e-11,6.336918871517236,5.2961179123880795,5.722490977573741,3.9131476312986157e-10,3.4929349930160703e-10,1.7641228752277414e-10
SVD,NO.B4004,NE,34.15667,-117.64889,51.09920551084327,1.7501473153263218e-11,1.7501473153263218e-11,1.1395278369967908e-11,5.646389060765717,4.888118293318102,4.826167641365402,3.39585491888977e-10,2.9267608660758504e-10,1.7221792772399697e-10
SVD,NO.B4005,NE,34.15361,-117.64806,50.98808338662818,1.8382443365382683e-11,1.8382443365382683e-11,6.950001101661482e-12,6.5593489607606275,5.9041500415751,2.9513868885421464,3.0703469051613845e-10,2.5448773026001025e-10,1.717739687131003e-10
SVD,NO.B4006,NE,34.15083,-117.64778,50.93250097838753,2.681141694693168e-11,2.681141694693168e-11,1.3185106388942863e-11,7.1699981154182675,5.989282814082866,5.218582899308233,4.096810172877385e-10,3.658760277706745e-10,1.8431838820006246e-10
SVD,NO.B4007,NE,34.14889,-117.64833,50.96325659734187,2.2560425259649672e-11,2.2560425259649672e-11,1.184449535881088e-11,6.030510521495991,5.143102615511047,4.350956488114701,4.0986325103102255e-10,3.585458788698247e-10,1.9857677933530902e-10
SVD,NO.B4008,NE,34.14583,-117.64694,50.806198531953285,1.2753601470166448e-11,1.2753601470166448e-11,8.365182472031634e-12,4.788823215611836,4.335201818258934,3.6916621741924938,2.917782518307938e-10,2.404119496305168e-10,1.653379651389481e-10
SVD,NO.B4009,NE,34.14333,-117.64806,50.88684646510739,1.581468715932699e-11,1.581468715932699e-11,5.7250185200145196e-12,6.024674871150216,5.272797613550806,2.777005049352933,2.875896441272007e-10,2.451211135741481e-10,1.5041091412985802e-10
SVD,NO.B4010,NE,34.14083,-117.6475,50.8145456927776,1.6231108666155377e-11,1.6231108666155377e-11,5.3753190330199385e-12,6.2621426241937375,5.390218237557248,2.7678137124567392,2.8397120430135777e-10,2.460949221778212e-10,1.4169309845809564e-10
SVD,NO.B4011,NE,34.1375,-117.64833,50.86556069920077,1.6737185565001975e-11,1.6737185565001975e-11,4.3414243051199115e-12,7.67409038181099,6.3918659073176975,2.979722508625872,2.3894783328808573e-10,2.1400065757181633e-10,1.0630044963169734e-10
SVD,NO.B4012,NE,34.13583,-117.64694,50.72589143224016,1.092656363320268e-11,1.092656363320268e-11,4.9537846410645965e-12,6.188902357650948,5.3485464726633944,3.6996629312577083,1.9342709976238545e-10,1.669340689172085e-10,9.770905565623125e-11
SVD,NO.B4013,NE,34.1325,-117.6475,50.756085999810416,8.831450536484685e-12,8.831450536484685e-12,3.950907391499388e-12,5.229772625859732,4.709198232048895,2.7814516884861926,1.8501065046678538e-10,1.5325395536002256e-10,1.0364442075023261e-10
SVD,NO.B4014,NE,34.13139,-117.6475,50.74956121563467,1.841277499009307e-11,1.841277499009307e-11,5.426719688556064e-12,7.418225193401398,6.343416308342539,2.977708386812547,2.719348511447572e-10,2.372041473637686e-10,1.3297652326839044e-10
SVD,NO.B4015,NE,34.12667,-117.6475,50.725144311075105,1.9229317203992172e-11,1.9229317203992172e-11,6.54036227542205e-12,7.8867399100382505,6.641219396856308,3.8488224124626735,2.6712506259727837e-10,2.365959703379155e-10,1.240086524701405e-10
SVD,NO.B4016,NE,34.12472,-117.64722,50.69081917029235,1.55391999713179e-11,1.55391999713179e-11,6.393215168459985e-12,6.618128828136382,5.65278959747937,3.7213764902790807,2.572418032928053e-10,2.2462513444308483e-10,1.2536703848205239e-10
SVD,NO.B4017,NE,34.12167,-117.6475,50.705163075163654,1.543632553535451e-11,1.543632553535451e-11,6.276914419664603e-12,4.850299319458692,4.416849445379297,2.289687196128922,3.486787789573932e-10,2.8558443907234836e-10,2.0004604233763486e-10
SVD,NO.B4018,NE,34.11833,-117.6475,50.69519169734854,7.907642856836526e-12,7.907642856836526e-12,6.161030854784643e-12,4.004545720119683,3.7968141466842598,3.36598874752724,2.163417314198281e-10,1.7018653405442723e-10,1.335675423906209e-10
SVD,NO.B4019,NE,34.11611,-117.64833,50.7666229233644,1.0525986388827145e-11,1.0525986388827145e-11,3.069211575351794e-12,5.104206841499566,4.7558420646493476,1.653982427805737,2.2593295064122762e-10,1.8086669165025e-10,1.3539918034074202e-10
SVD,NO.B4020,NE,34.11389,-117.64611,50.55789473026995,1.0117424812585966e-11,1.0117424812585966e-11,6.00037777148824e-12,4.706824071622558,4.312307589435188,3.2012221911724947,2.3549792240430876e-10,1.9168442665919715e-10,1.368077192013693e-10
SVD,NO.B4021,NE,34.11194,-117.64722,50.657823959675774,1.5531162763148147e-11,1.5531162763148147e-11,6.812649433854804e-12,6.264439979089176,5.274226079363245,3.944328968931111,2.7162414255869176e-10,2.4060496438233795e-10,1.2605128295784384e-10
SVD,NO.B4022,NE,34.10944,-117.6475,50.681840785958826,1.4077385615755024e-11,1.4077385615755024e-11,9.618431426329956e-12,5.469684913758984,4.905667616622864,4.4819161012754485,2.8197211959449775e-10,2.3448595426989095e-10,1.5660336356142657e-10
SVD,NO.B4023,NE,34.10583,-117.64722,50.65606068071183,1.2185990015455221e-11,1.2185990015455221e-11,6.501957712532205e-12,4.850485070073295,4.337416692789949,3.124564373126546,2.752460234744058e-10,2.295562548010492e-10,1.5186934950867768e-10
SVD,NO.B4024,NE,34.10333,-117.6475,50.68378847939806,1.554310452051179e-11,1.554310452051179e-11,8.448763558812607e-12,6.527235483311348,5.650453414013953,4.655383689281591,2.6088801055718487e-10,2.2477519667915524e-10,1.3243362492332862e-10
